Accuracy,Loss,Classification_Loss,Robustness_Loss,Concept_Loss,Step
0.09999999403953552,2.8100368976593018,2.313546657562256,5.193969249725342,0.49597078561782837,1
0.5999999642372131,1.6456692218780518,1.2042003870010376,61.67219161987305,0.43530169129371643,101
0.7949999570846558,1.06654953956604,0.6711350083351135,101.81047058105469,0.38523346185684204,201
0.8149999976158142,0.9418376684188843,0.5765784382820129,107.10083770751953,0.3545491695404053,271
0.8700000047683716,0.851401150226593,0.5144321322441101,123.87705993652344,0.3245813250541687,371
0.8949999809265137,0.6599441766738892,0.33021366596221924,121.00186920166016,0.3176303505897522,471
0.8999999761581421,0.7077001333236694,0.3762599229812622,129.40093994140625,0.3185001015663147,541
0.9199999570846558,0.6186162233352661,0.31044870615005493,137.0315399169922,0.2944643199443817,641
0.9199999570846558,0.5435886979103088,0.23487146198749542,138.11032104492188,0.2949061989784241,741
0.9350000023841858,0.5013671517372131,0.20306888222694397,140.36593627929688,0.28426167368888855,811
0.9300000071525574,0.6362012624740601,0.3204958438873291,143.95040893554688,0.3013104200363159,911
0.9149999618530273,0.5534259676933289,0.2481200098991394,148.60206604003906,0.2904457449913025,1011
0.9599999785423279,0.49771690368652344,0.20103956758975983,144.33326721191406,0.2822440266609192,1081
0.9350000023841858,0.5304117202758789,0.23447225987911224,160.0225372314453,0.279937207698822,1181
0.9649999737739563,0.46408653259277344,0.16151422262191772,148.7539825439453,0.287696897983551,1281
0.9350000023841858,0.4759994447231293,0.17524895071983337,154.4144744873047,0.2853090465068817,1351
0.9449999928474426,0.4972442388534546,0.2127072513103485,160.9511260986328,0.2684418559074402,1451
0.8999999761581421,0.5439473390579224,0.2524339556694031,163.6135711669922,0.2751520276069641,1551
0.9699999690055847,0.4020596444606781,0.11336126178503036,153.189453125,0.27337944507598877,1621
0.9599999785423279,0.44081926345825195,0.15162542462348938,154.4287872314453,0.2737509608268738,1721
0.9449999928474426,0.49602216482162476,0.21678295731544495,159.7028045654297,0.26326891779899597,1821
0.9649999737739563,0.3931558132171631,0.10489825904369354,166.33627319335938,0.2716239094734192,1891
0.9549999833106995,0.4493277370929718,0.16555291414260864,183.05397033691406,0.26546943187713623,1991
0.9599999785423279,0.43028777837753296,0.1557122766971588,171.27542114257812,0.2574479579925537,2091
0.9749999642372131,0.3511973023414612,0.07696690410375595,166.995361328125,0.2575308680534363,2161
0.9749999642372131,0.39224687218666077,0.11222579330205917,159.23715209960938,0.2640973627567291,2261
0.9749999642372131,0.3424547612667084,0.07931260764598846,168.5138702392578,0.24629075825214386,2361
0.9799999594688416,0.3697661757469177,0.09591000527143478,185.5134735107422,0.25530481338500977,2431
0.9699999690055847,0.39107733964920044,0.12169123440980911,170.7307891845703,0.2523130476474762,2531
0.9749999642372131,0.34267932176589966,0.07798146456480026,167.46844482421875,0.24795100092887878,2631
0.9599999785423279,0.3585425019264221,0.09070375561714172,175.15391540527344,0.2503233551979065,2701
0.9399999976158142,0.41939735412597656,0.15361347794532776,166.4270477294922,0.2491411715745926,2801
0.9699999690055847,0.35686931014060974,0.09101354330778122,160.01856994628906,0.24985390901565552,2901
0.9749999642372131,0.36248186230659485,0.10336265712976456,169.28884887695312,0.24219031631946564,2971
0.9950000047683716,0.29719629883766174,0.04136669263243675,167.95513916015625,0.23903408646583557,3071
0.9799999594688416,0.3684045076370239,0.10345376282930374,159.7197723388672,0.24897874891757965,3171
0.98499995470047,0.3468172550201416,0.09593991935253143,170.8829803466797,0.23378902673721313,3241
0.9649999737739563,0.3975433111190796,0.1394212394952774,171.84364318847656,0.24093769490718842,3341
0.98499995470047,0.315443754196167,0.06354275345802307,165.07850646972656,0.23539316654205322,3441
0.9649999737739563,0.38329240679740906,0.11763057857751846,165.56076049804688,0.24910575151443481,3511
0.98499995470047,0.3166911005973816,0.06175963580608368,169.19528198242188,0.23801195621490479,3611
0.949999988079071,0.34484201669692993,0.09687945246696472,160.32369995117188,0.2319301962852478,3711
0.9899999499320984,0.3155985176563263,0.06128198280930519,183.5286865234375,0.23596365749835968,3781
0.9899999499320984,0.3224033713340759,0.06603799760341644,187.57769775390625,0.23760761320590973,3881
0.9599999785423279,0.3826265335083008,0.12780995666980743,158.98667907714844,0.23891793191432953,3981
0.9599999785423279,0.345486581325531,0.09322574734687805,158.63233947753906,0.2363976091146469,4051
0.98499995470047,0.30300748348236084,0.04669304937124252,161.1736602783203,0.2401970773935318,4151
0.9749999642372131,0.32464244961738586,0.06805713474750519,167.1165313720703,0.23987366259098053,4251
0.9899999499320984,0.3202363848686218,0.08198833465576172,162.76947021484375,0.22197109460830688,4321
0.9599999785423279,0.33268386125564575,0.09523166716098785,156.1302032470703,0.22183918952941895,4421
0.9950000047683716,0.3190016746520996,0.06746307015419006,158.75479125976562,0.23566311597824097,4521
0.9799999594688416,0.2971597909927368,0.05295608192682266,147.9552764892578,0.22940818965435028,4591
0.9899999499320984,0.28892675042152405,0.05102307349443436,139.21633911132812,0.223982036113739,4691
0.9799999594688416,0.3020465075969696,0.058119725435972214,170.53111267089844,0.22687368094921112,4791
0.9899999499320984,0.3136122226715088,0.07313451170921326,149.478759765625,0.22552984952926636,4861
0.9899999499320984,0.2908302843570709,0.04369721934199333,157.87840270996094,0.23134523630142212,4961
0.9950000047683716,0.28159642219543457,0.04116850718855858,141.56771850585938,0.2262711524963379,5061
0.9799999594688416,0.28442561626434326,0.04491842910647392,173.0447540283203,0.22220271825790405,5131
0.9799999594688416,0.3010964095592499,0.05697944015264511,153.43116760253906,0.22877386212348938,5231
0.9749999642372131,0.3669600486755371,0.12042659521102905,166.6029815673828,0.22987313568592072,5331
0.9799999594688416,0.3039262890815735,0.06031198054552078,156.6363067626953,0.22795069217681885,5401
0.9699999690055847,0.33096855878829956,0.09189378470182419,156.47544860839844,0.22342723608016968,5501
0.9699999690055847,0.3323652446269989,0.09220381826162338,149.70883178710938,0.22519053518772125,5601
0.9799999594688416,0.3033020794391632,0.06805390119552612,164.66790771484375,0.21878139674663544,5671
1.0,0.2764438986778259,0.03975653275847435,144.8980255126953,0.22219756245613098,5771
0.9899999499320984,0.27928799390792847,0.04545103386044502,141.9975128173828,0.2196372151374817,5871
0.9899999499320984,0.29796698689460754,0.05401034280657768,136.59913635253906,0.23029673099517822,5941
0.9799999594688416,0.32475462555885315,0.09037080407142639,156.63925170898438,0.21871989965438843,6041
0.9649999737739563,0.36604034900665283,0.12751464545726776,152.3779296875,0.223287895321846,6141
0.9950000047683716,0.27703189849853516,0.040224071592092514,152.69773864746094,0.22153803706169128,6211
1.0,0.27204734086990356,0.03367219492793083,162.22499084472656,0.22215263545513153,6311
0.9749999642372131,0.3102424144744873,0.0797714963555336,142.3880157470703,0.21623210608959198,6411
0.9899999499320984,0.26984864473342896,0.03788900002837181,142.67767333984375,0.21769186854362488,6481
0.9699999690055847,0.3635024428367615,0.12210070341825485,161.16091918945312,0.22528564929962158,6581
0.9899999499320984,0.2809961140155792,0.047400373965501785,159.2198486328125,0.21767376363277435,6681
0.98499995470047,0.26902836561203003,0.03376637026667595,145.7462158203125,0.2206873744726181,6751
0.9899999499320984,0.27690064907073975,0.04868574067950249,153.8087615966797,0.21283404529094696,6851
0.9649999737739563,0.33076414465904236,0.09249010682106018,156.02218627929688,0.22267182171344757,6951
0.9950000047683716,0.27087095379829407,0.03997180610895157,142.97427368164062,0.21660171449184418,7021
0.98499995470047,0.2808387279510498,0.04898399859666824,137.3688201904297,0.2181178629398346,7121
0.9899999499320984,0.2848147749900818,0.05848203971982002,143.21554565429688,0.2120111733675003,7221
0.9799999594688416,0.29233264923095703,0.0625075176358223,138.81712341308594,0.21594341099262238,7291
0.9950000047683716,0.25624722242355347,0.03155022859573364,125.46138000488281,0.21215084195137024,7391
0.9899999499320984,0.31342682242393494,0.085496686398983,137.97120666503906,0.21413300931453705,7491
1.0,0.24494601786136627,0.019740231335163116,144.99237060546875,0.21070654690265656,7561
0.9899999499320984,0.28188231587409973,0.0530201680958271,137.4193115234375,0.21512021124362946,7661
0.9649999737739563,0.29848727583885193,0.07497724145650864,162.55487060546875,0.2072545439004898,7761
0.9899999499320984,0.25597918033599854,0.032595667988061905,135.09437561035156,0.20987406373023987,7831
0.98499995470047,0.2738238573074341,0.04923360422253609,141.01007080078125,0.21048925817012787,7931
0.98499995470047,0.28484290838241577,0.055858951061964035,133.13990783691406,0.21566997468471527,8031
0.9799999594688416,0.3075721561908722,0.07817345857620239,156.68162536621094,0.21373052895069122,8101
0.9950000047683716,0.27029287815093994,0.04415922984480858,169.7328643798828,0.20916037261486053,8201
0.9799999594688416,0.2755131125450134,0.05843771994113922,123.66656494140625,0.20470872521400452,8301
0.98499995470047,0.2761838436126709,0.05352478101849556,144.11582946777344,0.20824748277664185,8371
0.9950000047683716,0.3099990487098694,0.08767324686050415,142.6293182373047,0.20806288719177246,8471
0.9950000047683716,0.25045377016067505,0.033953629434108734,122.8775405883789,0.20421238243579865,8571
1.0,0.24626773595809937,0.03319164365530014,125.32664489746094,0.20054343342781067,8641
0.9950000047683716,0.2676137089729309,0.04431668296456337,132.11114501953125,0.210085928440094,8741
0.9799999594688416,0.2921884059906006,0.062246523797512054,142.56561279296875,0.21568530797958374,8841
0.9749999642372131,0.29668354988098145,0.0679670125246048,148.51182556152344,0.21386535465717316,8911
0.9950000047683716,0.2585587501525879,0.03688689321279526,144.24708557128906,0.20724713802337646,9011
0.9699999690055847,0.28441235423088074,0.05751485377550125,138.45327758789062,0.2130521684885025,9111
0.9899999499320984,0.2773895263671875,0.056739531457424164,138.45249938964844,0.20680475234985352,9181
0.9899999499320984,0.2501385807991028,0.0312674343585968,147.14108276367188,0.2041570395231247,9281
0.9899999499320984,0.2597760856151581,0.035306669771671295,158.17626953125,0.20865178108215332,9381
0.98499995470047,0.27656203508377075,0.04577326774597168,157.34539794921875,0.2150542140007019,9451
0.9950000047683716,0.2575024664402008,0.03742910549044609,138.25469970703125,0.20624789595603943,9551
0.9799999594688416,0.27259308099746704,0.053788017481565475,152.2528076171875,0.20357976853847504,9651
0.98499995470047,0.29107603430747986,0.07294191420078278,149.81301879882812,0.2031528204679489,9721
0.98499995470047,0.2603387236595154,0.03854351118206978,123.47319030761719,0.20944789052009583,9821
0.9899999499320984,0.2770478427410126,0.04482636973261833,154.58477783203125,0.21676300466060638,9921
0.9950000047683716,0.24333935976028442,0.03171329200267792,130.1907501220703,0.19860699772834778,9991
0.9950000047683716,0.24264636635780334,0.026591189205646515,126.78742218017578,0.20337644219398499,10091
0.9899999499320984,0.23903104662895203,0.02340814284980297,144.89451599121094,0.20113345980644226,10191
0.9950000047683716,0.24963009357452393,0.025690345093607903,136.44749450683594,0.21029499173164368,10261
0.9799999594688416,0.2707069218158722,0.05394306033849716,131.82997131347656,0.20358087122440338,10361
0.9950000047683716,0.2642717659473419,0.04881373792886734,145.14950561523438,0.20094306766986847,10461
0.9950000047683716,0.265805184841156,0.04791748896241188,125.61430358886719,0.20532625913619995,10531
0.98499995470047,0.29674527049064636,0.07322555780410767,140.70819091796875,0.209448903799057,10631
0.9950000047683716,0.24184224009513855,0.03149353712797165,136.41668701171875,0.19670702517032623,10731
